provinceName,areaName,varietyName,minimumPrice,middlePrice,highestPrice,meteringUnit
江苏省,徐州市,豆角,3.466666666666667,4.233333333333333,4.733333333333333,元/公斤
江苏省,徐州市,金针菇,5.5,6.3,7.0,元/公斤
江苏省,徐州市,长茄子,5.0,7.0,9.0,元/公斤
江苏省,徐州市,青椒,2.6,3.8,4.6,元/公斤
江苏省,徐州市,韭菜,3.8000000000000003,4.466666666666666,5.066666666666666,元/公斤
江苏省,徐州市,香菇,10.333333333333334,14.0,17.0,元/公斤
江苏省,徐州市,香菜,11.0,13.0,15.0,元/公斤
江苏省,徐州市,香蕉,3.8,4.55,5.0,元/公斤
江苏省,徐州市,鸡腿菇,8.0,9.0,10.0,元/公斤
江苏省,徐州市,鸡蛋,6.1,6.300000000000001,6.65,元/公斤
江苏省,徐州市,黄瓜,4.1,5.25,6.8,元/公斤
江苏省,徐州市,黑木耳,52.0,54.0,56.0,元/公斤
江苏省,徐州市,黑鱼,22.0,22.0,22.0,元/公斤
江苏省,扬州市,冬瓜,1.0,1.0,2.0,元/公斤
江苏省,扬州市,土豆,2.0,2.0,3.0,元/公斤
江苏省,扬州市,大白菜,1.8,2.0,2.0,元/公斤
江苏省,扬州市,大蒜,6.0,7.0,9.6,元/公斤
江苏省,扬州市,山药,4.0,5.0,6.0,元/公斤
江苏省,扬州市,平菇,7.0,8.0,10.0,元/公斤
江苏省,扬州市,慈菇,4.0,4.0,8.0,元/公斤
江苏省,扬州市,生姜,6.0,6.6,10.0,元/公斤
江苏省,扬州市,白萝卜,1.6,1.8,2.0,元/公斤
江苏省,扬州市,红椒,10.0,10.0,16.0,元/公斤
江苏省,扬州市,胡萝卜,2.0,2.6,3.0,元/公斤
江苏省,扬州市,芹菜,4.0,6.4,7.0,元/公斤
江苏省,扬州市,茄子,4.0,4.8,6.0,元/公斤
江苏省,扬州市,茼蒿,14.0,16.0,18.0,元/公斤
江苏省,扬州市,莲藕,6.0,6.0,8.0,元/公斤
江苏省,扬州市,菜花,5.0,6.0,8.0,元/公斤
江苏省,扬州市,菠菜,18.0,20.0,20.0,元/公斤
江苏省,扬州市,葱头,1.2,1.6,3.0,元/公斤
江苏省,扬州市,蒜苗,4.0,6.0,8.0,元/公斤
江苏省,扬州市,西洋芹,3.6,4.6,5.0,元/公斤
江苏省,扬州市,西红柿,2.0,4.4,5.0,元/公斤
江苏省,扬州市,金针菇,4.0,4.0,7.0,元/公斤
江苏省,扬州市,青椒,2.5,4.0,5.0,元/公斤
江苏省,扬州市,韭苔,8.0,10.0,10.0,元/公斤
江苏省,扬州市,韭菜,3.0,3.6,5.0,元/公斤
江苏省,扬州市,韭黄,15.0,16.0,18.0,元/公斤
江苏省,扬州市,香菇,10.4,12.0,12.0,元/公斤
江苏省,扬州市,黄瓜,6.0,6.0,8.0,元/公斤
江苏省,无锡市,丝瓜,,3.38,,元/公斤
江苏省,无锡市,冬枣,,9.85,,元/公斤
江苏省,无锡市,冬瓜,,0.89,,元/公斤
江苏省,无锡市,南瓜,,1.61,,元/公斤
江苏省,无锡市,哈密瓜,,3.89,,元/公斤
江苏省,无锡市,土豆,3.0,2.605,4.0,元/公斤
江苏省,无锡市,大白菜,2.6,2.3449999999999998,3.0,元/公斤
江苏省,无锡市,大葱,3.0,2.87,4.0,元/公斤
江苏省,无锡市,大蒜,10.0,7.875,12.0,元/公斤
江苏省,无锡市,富士苹果,9.0,10.0,11.0,元/公斤
江苏省,无锡市,小葱,,4.14,,元/公斤
江苏省,无锡市,平菇,12.0,13.0,14.0,元/公斤
江苏省,无锡市,桃子,,7.6,,元/公斤
江苏省,无锡市,梨,,3.41,,元/公斤
江苏省,无锡市,榴莲,,36.86,,元/公斤
江苏省,无锡市,樱桃西红柿,,5.81,,元/公斤
江苏省,无锡市,橘、柑,,7.11,,元/公斤
江苏省,无锡市,毛猪,18.8,18.8,18.8,元/公斤
江苏省,无锡市,毛豆,,6.0,,元/公斤
江苏省,无锡市,油菜,,2.75,,元/公斤
江苏省,无锡市,洋白菜,1.6,1.815,2.0,元/公斤
江苏省,无锡市,活草鱼,16.0,17.0,18.0,元/公斤
江苏省,无锡市,活鲫鱼,32.0,34.0,36.0,元/公斤
江苏省,无锡市,火龙果,,3.63,,元/公斤
江苏省,无锡市,牛肉,66.0,67.5,90.0,元/公斤
江苏省,无锡市,猪肉,26.0,27.5,29.0,元/公斤
江苏省,无锡市,猪肉(白条猪),13.0,16.93,18.5,元/公斤
江苏省,无锡市,玉米棒,,3.61,,元/公斤
江苏省,无锡市,甜瓜,,4.91,,元/公斤
江苏省,无锡市,生姜,10.0,8.295,12.0,元/公斤
江苏省,无锡市,生菜,5.0,5.555,7.0,元/公斤
江苏省,无锡市,白条鸡,20.0,21.5,23.0,元/公斤
江苏省,无锡市,白萝卜,2.0,2.3,2.6,元/公斤
江苏省,无锡市,白鲢活鱼,9.0,9.5,10.0,元/公斤
江苏省,无锡市,石榴,,9.47,,元/公斤
江苏省,无锡市,羊肉,56.0,58.0,60.0,元/公斤
江苏省,无锡市,胡萝卜,3.0,2.5149999999999997,3.6,元/公斤
江苏省,无锡市,芋头,,2.92,,元/公斤
江苏省,无锡市,芒果,,7.45,,元/公斤
江苏省,无锡市,花鲢活鱼,17.0,18.0,19.0,元/公斤
江苏省,无锡市,芹菜,6.0,5.1850000000000005,7.0,元/公斤
江苏省,无锡市,苋菜,,3.76,,元/公斤
江苏省,无锡市,苹果,,6.69,,元/公斤
江苏省,无锡市,茄子,4.0,4.28,6.0,元/公斤
江苏省,无锡市,茼蒿,14.0,15.0,16.0,元/公斤
江苏省,无锡市,莴笋,5.6,4.5649999999999995,6.0,元/公斤
江苏省,无锡市,菜花,6.0,5.715,7.0,元/公斤
江苏省,无锡市,菠菜,18.0,19.0,20.0,元/公斤
江苏省,无锡市,萝卜,,1.37,,元/公斤
江苏省,无锡市,葡萄,,6.04,,元/公斤
江苏省,无锡市,葱头,8.0,4.975,10.0,元/公斤
江苏省,无锡市,西瓜,2.0,1.9749999999999999,2.6,元/公斤
江苏省,无锡市,西红柿,4.0,4.445,6.0,元/公斤
江苏省,无锡市,青椒,5.0,5.165,7.0,元/公斤
江苏省,无锡市,韭菜,5.0,4.4399999999999995,6.0,元/公斤
江苏省,无锡市,香菇,16.0,17.0,18.0,元/公斤
江苏省,无锡市,香蕉,5.0,4.57,7.0,元/公斤
江苏省,无锡市,鸡蛋,8.6,10.3,12.0,元/公斤
江苏省,无锡市,鸭梨,4.0,4.5,5.0,元/公斤
江苏省,无锡市,黄瓜,5.0,4.98,6.0,元/公斤
江苏省,无锡市,黄豆芽,1.6,1.65,2.2,元/公斤
江苏省,苏州市,丝瓜,3.6,6.4,9.2,元/公斤
江苏省,苏州市,人工甲鱼,28.0,64.0,100.0,元/公斤
江苏省,苏州市,佛手瓜,3.6,4.3,5.0,元/公斤
江苏省,苏州市,养殖鲶鱼,11.0,11.0,12.0,元/公斤
江苏省,苏州市,冬瓜,0.8,1.0,1.2,元/公斤
江苏省,苏州市,南瓜,1.2,1.8,2.4,元/公斤
江苏省,苏州市,土豆,1.3,2.15,3.0,元/公斤
江苏省,苏州市,大白菜,1.6,2.0,2.4,元/公斤
江苏省,苏州市,大葱,2.0,2.3,2.6,元/公斤
江苏省,苏州市,大蒜,5.2,7.1,9.0,元/公斤
江苏省,苏州市,小白菜,2.4,3.0,3.6,元/公斤
江苏省,苏州市,小葱,3.6,4.3,5.0,元/公斤
江苏省,苏州市,山药,5.0,5.7,6.4,元/公斤
江苏省,苏州市,巨峰葡萄,6.0,9.5,13.0,元/公斤
江苏省,苏州市,平菇,4.0,5.0,6.0,元/公斤
江苏省,苏州市,慈菇,4.0,5.6,7.2,元/公斤
江苏省,苏州市,毛豆,4.4,5.2,6.0,元/公斤
江苏省,苏州市,油菜,3.6,4.6,5.6,元/公斤
江苏省,苏州市,油麦菜,5.0,6.5,8.0,元/公斤
江苏省,苏州市,泥鳅,18.0,19.0,20.0,元/公斤
江苏省,苏州市,洋白菜,1.1,1.45,1.8,元/公斤
江苏省,苏州市,活草鱼,14.6,16.8,19.0,元/公斤
江苏省,苏州市,活鲫鱼,13.8,24.9,36.0,元/公斤
江苏省,苏州市,猪肉(白条猪),18.0,18.5,19.0,元/公斤
江苏省,苏州市,玉米,2.8,3.4,4.0,元/公斤
江苏省,苏州市,生姜,6.0,7.5,9.0,元/公斤
江苏省,苏州市,生菜,3.6,5.3,7.0,元/公斤
江苏省,苏州市,白萝卜,1.0,1.3,1.6,元/公斤
江苏省,苏州市,空心菜,2.4,2.8,3.2,元/公斤
江苏省,苏州市,红尖椒,5.0,6.7,8.4,元/公斤
江苏省,苏州市,绿豆芽,1.6,1.8,2.0,元/公斤
江苏省,苏州市,胡萝卜,1.6,1.9,2.2,元/公斤
江苏省,苏州市,芋头,9.0,9.7,10.4,元/公斤
江苏省,苏州市,芹菜,2.2,3.6,5.0,元/公斤
江苏省,苏州市,苋菜,2.0,2.6,3.2,元/公斤
江苏省,苏州市,苦瓜,2.4,3.7,5.0,元/公斤
江苏省,苏州市,苹果,5.0,9.5,14.0,元/公斤
江苏省,苏州市,茄子,1.4,2.9,4.4,元/公斤
江苏省,苏州市,茭白,5.2,5.9,6.6,元/公斤
江苏省,苏州市,茼蒿,5.0,6.0,7.0,元/公斤
江苏省,苏州市,莲藕,4.0,7.0,10.0,元/公斤
江苏省,苏州市,莴笋,2.6,3.8,5.0,元/公斤
江苏省,苏州市,菜花,5.0,6.3,7.6,元/公斤
江苏省,苏州市,菠菜,11.0,12.5,14.0,元/公斤
江苏省,苏州市,葱头,1.2,1.35,1.5,元/公斤
江苏省,苏州市,蒜苗,6.0,7.0,8.0,元/公斤
江苏省,苏州市,蒜薹,2.0,5.0,8.0,元/公斤
江苏省,苏州市,西兰花,5.2,7.6,10.0,元/公斤
江苏省,苏州市,西洋芹,2.8,3.6,4.4,元/公斤
江苏省,苏州市,西红柿,2.0,3.7,5.4,元/公斤
江苏省,苏州市,西葫芦,2.4,3.7,5.0,元/公斤
江苏省,苏州市,豆角,4.0,7.5,11.0,元/公斤
江苏省,苏州市,豇豆,3.0,3.7,4.4,元/公斤
江苏省,苏州市,青椒,3.6,5.6,7.6,元/公斤
江苏省,苏州市,韭菜,3.6,5.1,6.6,元/公斤
江苏省,苏州市,韭黄,8.0,9.5,11.0,元/公斤
江苏省,苏州市,香梨,4.0,6.6,9.2,元/公斤
江苏省,苏州市,香菇,7.0,10.0,13.0,元/公斤
江苏省,苏州市,香菜,10.0,11.5,13.0,元/公斤
江苏省,苏州市,香蕉,3.7,4.1,4.5,元/公斤
江苏省,苏州市,马蹄,4.4,4.8,5.2,元/公斤
江苏省,苏州市,鲈鱼,24.0,33.0,42.0,元/公斤
江苏省,苏州市,鸡蛋,7.2,7.8,8.4,元/公斤
江苏省,苏州市,麒麟西瓜,4.0,4.6,5.2,元/公斤
江苏省,苏州市,黄瓜,2.8,4.9,7.0,元/公斤
江苏省,苏州市,黄豆芽,1.6,1.8,2.0,元/公斤
江苏省,苏州市,黄鳝,78.0,89.0,100.0,元/公斤
江苏省,苏州市,黑鱼,17.0,20.0,23.0,元/公斤
江西省,九江市,一级豆油(散装),,10.7,,元/公斤
江西省,九江市,三黄鸡,8.0,10.0,11.8,元/吨
江西省,九江市,丝瓜,2.4,3.0,3.6,元/吨
江西省,九江市,乌鸡,12.0,15.0,16.0,元/吨
江西省,九江市,养殖鲶鱼,16.0,23.0,24.0,元/吨
江西省,九江市,冬瓜,0.8,1.1,1.2,元/吨
江西省,九江市,南瓜,1.2,1.4,1.6,元/吨
江西省,九江市,土豆,1.8,2.2,2.6,元/吨
江西省,九江市,大白菜,1.6,2.4,2.6,元/吨
江西省,九江市,大葱,2.2,3.0,3.6,元/吨
江西省,九江市,大蒜,5.0,5.4,6.4,元/吨
江西省,九江市,小白菜,4.0,5.4,6.0,元/吨
江西省,九江市,小葱,5.0,5.2,5.6,元/吨
江西省,九江市,山药,6.0,9.0,10.0,元/吨
江西省,九江市,平菇,7.0,10.0,11.0,元/吨
江西省,九江市,早籼稻,,2.6,,元/公斤
江西省,九江市,晚籼稻,,2.62,,元/公斤
江西省,九江市,油菜,5.0,5.6,6.4,元/吨
江西省,九江市,油麦菜,4.0,5.4,6.0,元/吨
江西省,九江市,洋白菜,1.4,1.7,1.8,元/吨
江西省,九江市,活鲤鱼,7.0,8.4,9.0,元/吨
江西省,九江市,活鲫鱼,12.0,16.0,22.0,元/吨
江西省,九江市,活鳜鱼,56.0,65.0,72.0,元/吨
江西省,九江市,活鸡,8.0,9.6,10.6,元/吨
江西省,九江市,活鸭,13.0,13.4,14.0,元/吨
江西省,九江市,玉米,,2.43,,元/公斤
江西省,九江市,瓠子,1.2,2.2,2.6,元/吨
江西省,九江市,生姜,6.0,8.4,9.4,元/吨
江西省,九江市,生菜,5.2,5.4,6.0,元/吨
江西省,九江市,白萝卜,1.2,1.4,1.6,元/吨
江西省,九江市,白鲢活鱼,4.0,5.2,5.8,元/吨
江西省,九江市,籼米(晚籼米),,4.66,,元/公斤
江西省,九江市,粳米(普通),,5.15,,元/公斤
江西省,九江市,糯米,,5.52,,元/公斤
江西省,九江市,红椒,5.0,6.8,8.0,元/吨
江西省,九江市,绿豆芽,1.4,1.8,2.0,元/吨
江西省,九江市,胡萝卜,1.6,2.2,2.6,元/吨
江西省,九江市,良薯,3.0,4.2,4.6,元/吨
江西省,九江市,芋头,4.0,4.6,5.0,元/吨
江西省,九江市,花鲢活鱼,13.0,14.2,15.0,元/吨
江西省,九江市,芹菜,4.6,5.4,6.4,元/吨
江西省,九江市,苦瓜,2.4,2.8,3.2,元/吨
江西省,九江市,茄子,3.0,4.6,5.0,元/吨
江西省,九江市,茭白,8.0,11.0,12.0,元/吨
江西省,九江市,莲藕,4.0,5.6,6.0,元/吨
江西省,九江市,莴笋,3.6,4.2,4.4,元/吨
江西省,九江市,菜油(散装),,11.35,,元/公斤
江西省,九江市,菜花,8.0,9.0,10.0,元/吨
江西省,九江市,菠菜,16.0,20.0,22.0,元/吨
江西省,九江市,葱头,1.0,1.5,1.6,元/吨
江西省,九江市,蒜苗,6.0,7.0,8.0,元/吨
江西省,九江市,蒜薹,7.0,7.6,8.0,元/吨
江西省,九江市,西兰花,7.0,10.0,11.0,元/吨
江西省,九江市,西红柿,4.0,5.2,5.6,元/吨
江西省,九江市,西葫芦,4.4,5.0,6.0,元/吨
江西省,九江市,豆角,7.2,10.0,12.0,元/吨
江西省,九江市,豇豆,5.0,5.6,6.0,元/吨
江西省,九江市,金针菇,4.0,5.4,6.0,元/吨
江西省,九江市,青椒,4.0,7.8,9.0,元/吨
江西省,九江市,韭菜,6.4,7.0,8.0,元/吨
江西省,九江市,韭菜花,9.0,12.0,13.0,元/吨
江西省,九江市,韭黄,9.0,16.0,17.0,元/吨
江西省,九江市,香菇,10.0,12.8,14.0,元/吨
江西省,九江市,香菜,16.0,17.2,19.0,元/吨
江西省,九江市,鳊鱼,10.0,11.8,13.0,元/吨
江西省,九江市,黄瓜,3.2,4.6,5.6,元/吨
江西省,九江市,黄豆芽,1.4,1.8,2.0,元/吨
江西省,九江市,黄鳝,30.0,57.0,78.0,元/吨
江西省,南昌市,一级豆油(散装),9.1,11.0,14.0,元/公斤
江西省,南昌市,冬瓜,0.8,1.0,1.4,元/公斤
江西省,南昌市,土豆,2.4,2.8,3.2,元/公斤
江西省,南昌市,大白菜,0.8,1.0,1.2,元/公斤
江西省,南昌市,大葱,4.4,4.6,5.0,元/公斤
江西省,南昌市,大蒜,8.0,9.0,10.0,元/公斤
江西省,南昌市,平菇,9.6,10.0,11.0,元/公斤
江西省,南昌市,生菜,6.4,6.6,7.0,元/公斤
江西省,南昌市,白萝卜,0.6,1.0,1.2,元/公斤
江西省,南昌市,空心菜,3.6,4.0,4.4,元/公斤
江西省,南昌市,籼米(晚籼米),4.3,4.5,14.0,元/公斤
江西省,南昌市,粳米(普通),4.3,4.3,13.0,元/公斤
江西省,南昌市,胡萝卜,2.4,2.6,2.8,元/公斤
江西省,南昌市,芋头,6.6,7.0,7.6,元/公斤
江西省,南昌市,花生油,24.0,28.0,40.0,元/公斤
江西省,南昌市,芹菜,5.4,5.6,6.0,元/公斤
江西省,南昌市,茄子,2.6,3.0,3.2,元/公斤
江西省,南昌市,莲藕,3.2,3.6,4.0,元/公斤
江西省,南昌市,莴笋,1.6,2.0,2.4,元/公斤
江西省,南昌市,菜油(散装),11.0,11.0,16.0,元/公斤
江西省,南昌市,菜花,5.0,5.4,6.8,元/公斤
江西省,南昌市,菠菜,11.0,12.0,13.0,元/公斤
江西省,南昌市,西红柿,4.6,4.8,5.6,元/公斤
江西省,南昌市,豆角,6.0,6.4,7.0,元/公斤
江西省,南昌市,青椒,4.0,4.4,5.0,元/公斤
江西省,南昌市,面粉,4.1,4.5,10.0,元/公斤
江西省,南昌市,韭菜,4.0,4.6,5.6,元/公斤
江西省,南昌市,香菇,10.0,11.0,12.0,元/公斤
江西省,吉安市,冬瓜,,0.8,,元/公斤
江西省,吉安市,土豆,,2.4,,元/公斤
江西省,吉安市,大白菜,,2.8,,元/公斤
江西省,吉安市,大蒜,,7.4,,元/公斤
江西省,吉安市,尖椒,,4.8,,元/公斤
江西省,吉安市,山药,,7.6,,元/公斤
江西省,吉安市,油菜,,4.6,,元/公斤
江西省,吉安市,洋白菜,,2.5,,元/公斤
江西省,吉安市,生姜,,7.2,,元/公斤
江西省,吉安市,生菜,,4.4,,元/公斤
江西省,吉安市,白萝卜,,1.7,,元/公斤
江西省,吉安市,空心菜,,1.4,,元/公斤
江西省,吉安市,红尖椒,,6.0,,元/公斤
江西省,吉安市,红椒,,6.0,,元/公斤
江西省,吉安市,绿豆芽,,2.8,,元/公斤
江西省,吉安市,芋头,,5.4,,元/公斤
江西省,吉安市,芹菜,,4.2,,元/公斤
江西省,吉安市,苦瓜,,2.2,,元/公斤
江西省,吉安市,茄子,,2.2,,元/公斤
江西省,吉安市,莲藕,,7.4,,元/公斤
江西省,吉安市,莴笋,,4.2,,元/公斤
江西省,吉安市,西红柿,,5.6,,元/公斤
江西省,吉安市,豆角,,5.8,,元/公斤
江西省,吉安市,豇豆,,5.0,,元/公斤
江西省,吉安市,青椒,,4.4,,元/公斤
江西省,吉安市,韭菜,,4.2,,元/公斤
江西省,吉安市,香菇,,8.6,,元/公斤
江西省,吉安市,黄瓜,,4.0,,元/公斤
江西省,景德镇市,丝瓜,4.6,4.8,5.0,元/公斤
江西省,景德镇市,冬瓜,0.8,1.0,1.2,元/公斤
江西省,景德镇市,南瓜,1.0,1.2,1.4,元/公斤
江西省,景德镇市,土豆,2.6,2.8,3.0,元/公斤
江西省,景德镇市,大白菜,2.2,2.6,3.0,元/公斤
江西省,景德镇市,大葱,6.2,6.6,7.0,元/公斤
江西省,景德镇市,大蒜,5.2,5.6,6.0,元/公斤
江西省,景德镇市,小葱,5.2,5.6,6.0,元/公斤
江西省,景德镇市,山药,7.0,7.2,7.4,元/公斤
江西省,景德镇市,平菇,7.8,8.0,8.2,元/公斤
江西省,景德镇市,毛豆,5.2,5.4,5.6,元/公斤
江西省,景德镇市,油菜,3.2,3.6,4.0,元/公斤
江西省,景德镇市,洋白菜,2.6,3.0,3.4,元/公斤
江西省,景德镇市,瓠子,2.8,3.0,3.2,元/公斤
江西省,景德镇市,生姜,7.6,7.8,8.0,元/公斤
江西省,景德镇市,生菜,4.6,5.0,5.4,元/公斤
江西省,景德镇市,白萝卜,1.0,1.2,1.4,元/公斤
江西省,景德镇市,空心菜,2.6,3.0,3.4,元/公斤
江西省,景德镇市,红椒,7.0,7.2,7.4,元/公斤
江西省,景德镇市,绿豆芽,1.0,1.2,1.4,元/公斤
江西省,景德镇市,胡萝卜,2.2,2.4,2.6,元/公斤
江西省,景德镇市,良薯,3.6,3.8,4.0,元/公斤
江西省,景德镇市,芋头,5.6,5.8,6.0,元/公斤
江西省,景德镇市,芹菜,5.2,5.6,6.0,元/公斤
江西省,景德镇市,苋菜,2.6,3.0,3.4,元/公斤
江西省,景德镇市,苦瓜,3.4,3.6,3.8,元/公斤
江西省,景德镇市,茄子,3.6,3.8,4.0,元/公斤
江西省,景德镇市,莲藕,5.2,5.4,5.8,元/公斤
江西省,景德镇市,莴笋,2.6,2.8,3.0,元/公斤
江西省,景德镇市,菜花,5.0,5.2,5.4,元/公斤
江西省,景德镇市,菠菜,7.0,7.4,7.8,元/公斤
江西省,景德镇市,葱头,2.4,2.6,2.8,元/公斤
江西省,景德镇市,蒜苗,6.8,7.0,7.2,元/公斤
江西省,景德镇市,蒜薹,7.6,7.8,8.0,元/公斤
江西省,景德镇市,西兰花,6.8,7.0,7.2,元/公斤
江西省,景德镇市,西红柿,4.0,4.2,4.8,元/公斤
江西省,景德镇市,西葫芦,4.2,4.4,4.6,元/公斤
江西省,景德镇市,豇豆,5.2,5.4,5.6,元/公斤
江西省,景德镇市,金针菇,4.8,5.0,5.2,元/公斤
江西省,景德镇市,青椒,6.0,6.2,6.4,元/公斤
江西省,景德镇市,韭苔,11.0,11.4,11.8,元/公斤
江西省,景德镇市,韭菜,5.2,5.6,6.0,元/公斤
江西省,景德镇市,香菇,8.0,8.2,8.4,元/公斤
江西省,景德镇市,香菜,9.6,10.0,10.4,元/公斤
江西省,景德镇市,黄瓜,3.0,3.2,3.4,元/公斤
河北省,唐山市,冬瓜,2.4,2.7,3.0,元/公斤
河北省,唐山市,土豆,1.0,1.65,2.0,元/公斤
河北省,唐山市,大白菜,1.0,1.15,1.3,元/公斤
河北省,唐山市,大葱,1.5,2.1,2.7,元/公斤
河北省,唐山市,大蒜,6.5,8.45,9.5,元/公斤
河北省,唐山市,富士苹果,2.0,3.6,4.4,元/公斤
河北省,唐山市,小白菜,5.0,5.0,5.0,元/公斤
河北省,唐山市,尖椒,3.0,3.5,4.4,元/公斤
河北省,唐山市,山药,7.0,8.75,10.75,元/公斤
河北省,唐山市,带鱼,30.0,31.0,32.0,元/公斤
河北省,唐山市,核桃,14.0,14.0,14.0,元/公斤
河北省,唐山市,油桃,2.0,3.0,4.0,元/公斤
河北省,唐山市,油菜,2.0,3.0,4.2,元/公斤
河北省,唐山市,油麦菜,2.0,2.6,3.0,元/公斤
河北省,唐山市,活草鱼,20.0,21.0,22.0,元/公斤
河北省,唐山市,活鲤鱼,14.0,15.0,16.0,元/公斤
河北省,唐山市,活鲫鱼,20.0,21.0,22.0,元/公斤
河北省,唐山市,牛肉,58.0,59.0,60.0,元/公斤
河北省,唐山市,猪后腿肌肉,20.0,21.0,22.0,元/公斤
河北省,唐山市,猪肉(白条猪),23.0,23.5,24.0,元/公斤
河北省,唐山市,猪颈背肌肉,23.0,23.5,24.0,元/公斤
河北省,唐山市,甜瓜,2.0,4.0,5.5,元/公斤
河北省,唐山市,生姜,6.0,7.9,9.8,元/公斤
河北省,唐山市,生菜,3.6,3.8,4.0,元/公斤
河北省,唐山市,白条鸡,11.6,11.8,12.0,元/公斤
河北省,唐山市,白萝卜,4.0,4.0,4.0,元/公斤
河北省,唐山市,红小豆,5.6,7.0,8.6,元/公斤
河北省,唐山市,红萝卜,2.0,2.2,2.4,元/公斤
河北省,唐山市,绿豆芽,4.0,4.0,4.0,元/公斤
河北省,唐山市,羊肉,62.0,63.0,64.0,元/公斤
河北省,唐山市,胡萝卜,2.2,2.55,2.8,元/公斤
河北省,唐山市,芹菜,1.8,2.1,3.2,元/公斤
河北省,唐山市,苹果,2.0,3.6,4.4,元/公斤
河北省,唐山市,茄子,1.3,1.7000000000000002,2.0,元/公斤
河北省,唐山市,茴香,6.0,6.5,7.0,元/公斤
河北省,唐山市,茼蒿,5.0,5.0,5.0,元/公斤
河北省,唐山市,莲藕,5.0,6.0,8.0,元/公斤
河北省,唐山市,莴笋,2.0,2.8,4.0,元/公斤
河北省,唐山市,菜花,2.6,3.5,4.5,元/公斤
河北省,唐山市,菠菜,4.0,5.0,6.0,元/公斤
河北省,唐山市,葱头,1.5,1.7000000000000002,1.9,元/公斤
河北省,唐山市,蒜薹,5.0,7.0,9.0,元/公斤
河北省,唐山市,西红柿,1.6,3.0,3.7,元/公斤
河北省,唐山市,豆角,4.5,6.5,8.5,元/公斤
河北省,唐山市,青椒,3.3,3.4,5.0,元/公斤
河北省,唐山市,青笋,3.0,3.3,3.6,元/公斤
河北省,唐山市,韭菜,2.0,2.4,3.0,元/公斤
河北省,唐山市,香梨,4.0,5.0,6.0,元/公斤
河北省,唐山市,香菇,5.75,7.25,9.0,元/公斤
河北省,唐山市,香菜,8.0,8.5,9.0,元/公斤
河北省,唐山市,香蕉,2.0,4.0,6.0,元/公斤
河北省,唐山市,鸡蛋,7.6,7.8,8.0,元/公斤
河北省,唐山市,黄瓜,3.0,3.9,4.8,元/公斤
河北省,唐山市,黄豆芽,4.0,4.0,4.0,元/公斤
河北省,廊坊市,冬瓜,,1.2,,元/公斤
河北省,廊坊市,南瓜,,4.0,,元/公斤
河北省,廊坊市,土豆,,2.5,,元/公斤
河北省,廊坊市,大带鱼,,26.0,,元/公斤
河北省,廊坊市,大葱,,6.4,,元/公斤
河北省,廊坊市,大蒜,,12.0,,元/公斤
河北省,廊坊市,大黄花鱼,,40.0,,元/公斤
河北省,廊坊市,富士苹果,,9.5,,元/公斤
河北省,廊坊市,平菇,,5.0,,元/公斤
河北省,廊坊市,活草鱼,,19.0,,元/公斤
河北省,廊坊市,活鲤鱼,,16.5,,元/公斤
河北省,廊坊市,活鲫鱼,,27.0,,元/公斤
河北省,廊坊市,牛肉,,64.0,,元/公斤
河北省,廊坊市,猪肉,,23.0,,元/公斤
河北省,廊坊市,生姜,,11.0,,元/公斤
河北省,廊坊市,生菜,,4.0,,元/公斤
河北省,廊坊市,白条鸡,,21.0,,元/公斤
河北省,廊坊市,白萝卜,,1.2,,元/公斤
河北省,廊坊市,白鲢活鱼,,9.0,,元/公斤
河北省,廊坊市,羊肉,,58.0,,元/公斤
河北省,廊坊市,胡萝卜,,1.6,,元/公斤
河北省,廊坊市,花鲢活鱼,,11.0,,元/公斤
河北省,廊坊市,芹菜,,2.5,,元/公斤
河北省,廊坊市,茄子,,1.8,,元/公斤
河北省,廊坊市,莲藕,,7.2,,元/公斤
河北省,廊坊市,莴笋,,2.3,,元/公斤
河北省,廊坊市,菜花,,4.0,,元/公斤
河北省,廊坊市,菠菜,,10.0,,元/公斤
河北省,廊坊市,菠萝,,4.8,,元/公斤
河北省,廊坊市,葱头,,2.0,,元/公斤
河北省,廊坊市,蒜薹,,8.5,,元/公斤
河北省,廊坊市,西葫芦,,2.2,,元/公斤
河北省,廊坊市,豆角,,6.0,,元/公斤
河北省,廊坊市,青椒,,5.8,,元/公斤
河北省,廊坊市,韭菜,,3.5,,元/公斤
河北省,廊坊市,香菇,,11.6,,元/公斤
河北省,廊坊市,香蕉,,6.5,,元/公斤
河北省,廊坊市,鸡蛋,,6.2,,元/公斤
河北省,廊坊市,鸭梨,,4.3,,元/公斤
河北省,廊坊市,黄瓜,,4.4,,元/公斤
河北省,张家口市,冬瓜,2.0,2.0,,元/公斤
河北省,张家口市,土豆,1.8,1.8,,元/公斤
河北省,张家口市,大白菜,1.2,1.2,,元/公斤
河北省,张家口市,大葱,3.0,3.0,,元/公斤
河北省,张家口市,大蒜,11.0,11.0,,元/公斤
河北省,张家口市,富士苹果,6.0,6.0,,元/公斤
河北省,张家口市,小葱,3.0,3.0,,元/公斤
河北省,张家口市,尖椒,5.0,5.0,,元/公斤
河北省,张家口市,心里美萝卜,4.0,4.0,,元/公斤
河北省,张家口市,橘、柑,5.0,5.0,,元/公斤
河北省,张家口市,油菜,3.0,3.0,,元/公斤
河北省,张家口市,洋白菜,1.2,1.2,,元/公斤
