provinceName,varietyName,minimumPrice,middlePrice,highestPrice,meteringUnit
山东省,蒜苗,3.5,4.2,6.0,元/公斤
山东省,蒜薹,3.4008333333333334,4.5675,6.055,元/公斤
山东省,蘑菇,5.111111111111112,6.166666666666667,6.888888888888888,元/公斤
山东省,蛇果,8.5,9.75,13.0,元/公斤
山东省,蛤蜊,7.0,9.0,11.0,元/公斤
山东省,西兰花,4.4944444444444445,5.343333333333334,8.133333333333333,元/公斤
山东省,西瓜,1.325,2.8499999999999996,4.0,元/公斤
山东省,西红柿,2.882857142857143,4.029,4.79,元/公斤
山东省,西葫芦,1.9833333333333334,3.255,4.625,元/公斤
山东省,豆角,3.4799999999999995,4.652380952380952,5.093333333333333,元/公斤
山东省,豇豆,3.0,4.0,5.5,元/公斤
山东省,酥梨,2.0,3.0,3.0,元/公斤
山东省,金针菇,4.5,5.55,5.833333333333333,元/公斤
山东省,银耳,20.0,25.0,30.0,元/公斤
山东省,长茄子,0.85,1.7174999999999998,2.5,元/公斤
山东省,雪梨,3.7,4.1,4.800000000000001,元/公斤
山东省,青椒,4.546,5.6,6.516,元/公斤
山东省,青萝卜,1.6,2.1,2.8,元/公斤
山东省,面粉,4.3,5.666666666666667,7.533333333333334,元/公斤
山东省,韭苔,2.5,3.8,4.5,元/公斤
山东省,韭菜,2.75,4.1499999999999995,4.7625,元/公斤
山东省,香梨,4.5,5.5,7.5,元/公斤
山东省,香油,44.0,44.0,44.0,元/公斤
山东省,香瓜,2.3,3.3,7.0,元/公斤
山东省,香菇,7.5,9.012222222222222,11.233333333333333,元/公斤
山东省,香菜,6.222222222222221,9.233333333333334,9.822222222222223,元/公斤
山东省,香蕉,3.55,4.37,6.36,元/公斤
山东省,高辣小椒（新一代）,30.0,30.5,31.0,元/公斤
山东省,鲅鱼,38.0,38.0,44.0,元/公斤
山东省,鲈鱼,45.0,47.0,60.0,元/公斤
山东省,鲍鱼,80.0,80.0,86.0,元/公斤
山东省,鲜食玉米,2.0,3.0,4.6,元/公斤
山东省,鲳鱼,100.0,110.0,120.0,元/公斤
山东省,鸡蛋,6.86,7.15,7.348888888888889,元/公斤
山东省,鸭梨,5.0,5.6,7.0,元/公斤
山东省,麒麟西瓜,2.0,2.6,4.5,元/公斤
山东省,黄瓜,3.8757142857142854,5.636,6.968571428571429,元/公斤
山东省,黄豆芽,2.4,2.4,2.4,元/公斤
山东省,黄鳝,68.0,70.0,70.0,元/公斤
山东省,黑木耳,80.0,80.0,80.0,元/公斤
山东省,黑美人西瓜,3.5,3.8,4.5,元/公斤
山东省,黑鱼,,28.0,,元/公斤
山东省,龙眼(桂圆),11.333333333333334,14.0,22.666666666666668,元/公斤
山东省,龙眼葡萄,4.0,6.0,13.0,元/公斤
山西省,一级豆油(散装),7.6,7.8,8.0,元/公斤
山西省,丝瓜,7.3,7.8625,8.3875,元/公斤
山西省,乌鸡,18.0,19.0,20.0,元/公斤
山西省,人参果,10.0,11.0,12.0,元/公斤
山西省,佛手瓜,7.0,8.5,10.0,元/公斤
山西省,冬枣,16.0,19.0,22.0,元/公斤
山西省,冬瓜,1.4300000000000002,1.5,1.95,元/公斤
山西省,南瓜,2.73,2.7833333333333337,3.1,元/公斤
山西省,哈密瓜,4.083333333333333,4.733333333333333,5.933333333333334,元/公斤
山西省,圆茄子,2.475,2.8625,3.25,元/公斤
山西省,土豆,1.7,1.8062500000000001,2.2,元/公斤
山西省,大枣,17.0,21.5,25.0,元/公斤
山西省,大白菜,1.53,1.71875,2.02,元/公斤
山西省,大米,4.75,5.0,5.25,元/公斤
山西省,大葱,2.2800000000000002,2.34375,2.88,元/公斤
山西省,大蒜,8.15,8.214285714285714,9.0,元/公斤
山西省,大豆,7.0,7.5,8.0,元/公斤
山西省,富士苹果,9.325,10.7,11.775,元/公斤
山西省,小白菜,5.75,6.0,6.2,元/公斤
山西省,小葱,4.4,4.45,4.5,元/公斤
山西省,尖椒,4.333333333333333,4.2625,4.8999999999999995,元/公斤
山西省,山楂,5.6,6.15,6.75,元/公斤
山西省,山竹,24.5,27.8,30.125,元/公斤
山西省,山药,5.65,5.975,6.3,元/公斤
山西省,巨峰葡萄,10.0,11.0,12.0,元/公斤
山西省,带鱼,34.0,35.0,36.0,元/公斤
山西省,平菇,6.7,7.15,8.333333333333334,元/公斤
山西省,开心果,75.5,83.0,91.0,元/公斤
山西省,木瓜,8.333333333333334,9.833333333333334,11.0,元/公斤
山西省,杏仁,64.0,72.0,80.0,元/公斤
山西省,杏鲍菇,6.3,6.7,7.1,元/公斤
山西省,条形辣椒干（小米椒）,16.0,16.5,17.0,元/公斤
山西省,杨桃,9.0,10.0,12.0,元/公斤
山西省,枇杷,28.0,29.0,30.0,元/公斤
山西省,柚子,2.4,6.2,10.0,元/公斤
山西省,柠檬,15.25,17.4,19.55,元/公斤
山西省,柿子,4.6,5.8,7.0,元/公斤
山西省,核桃,21.5,26.25,30.5,元/公斤
山西省,桃子,4.5,4.7,5.2,元/公斤
山西省,梨,9.0,9.5,10.0,元/公斤
山西省,榴莲,40.5,46.8,51.0,元/公斤
山西省,樱桃西红柿,7.0,7.5,8.0,元/公斤
山西省,橘、柑,17.0,17.5,18.0,元/公斤
山西省,橙子,8.8,10.125,11.5,元/公斤
山西省,武昌鱼,24.0,25.0,26.0,元/公斤
山西省,水萝卜,4.3,5.4,6.5,元/公斤
山西省,油桃,6.7,7.85,9.0,元/公斤
山西省,油菜,4.32,5.15625,5.15,元/公斤
山西省,油麦菜,7.275,7.9125,8.7625,元/公斤
山西省,泥鳅,28.0,29.0,30.0,元/公斤
山西省,洋白菜,1.7125,1.875,2.375,元/公斤
山西省,活草鱼,18.5,19.25,20.0,元/公斤
山西省,活鲤鱼,16.0,16.75,17.5,元/公斤
山西省,活鲫鱼,14.0,15.0,16.0,元/公斤
山西省,淡水鲈鱼,52.0,53.0,54.0,元/公斤
山西省,火龙果,7.7,8.766666666666667,9.5,元/公斤
山西省,牛肉,74.0,75.0,76.0,元/公斤
山西省,特小凤西瓜,2.5,2.8,3.2,元/公斤
山西省,猕猴桃,6.7,7.6,11.925,元/公斤
山西省,猪肉,25.5,26.25,27.0,元/公斤
山西省,猪肉(白条猪),,22.0,,元/公斤
山西省,甘蓝,1.4,1.55,1.7000000000000002,元/公斤
山西省,生姜,9.5,9.6625,10.6,元/公斤
山西省,生菜,4.62,4.51875,5.529999999999999,元/公斤
山西省,白条鸡,22.0,23.0,24.0,元/公斤
山西省,白萝卜,1.7399999999999998,1.66875,2.08,元/公斤
山西省,石榴,8.0,11.0,14.0,元/公斤
山西省,砂糖橘,10.1,11.4,11.6,元/公斤
山西省,空心菜,5.6000000000000005,6.5,7.533333333333334,元/公斤
山西省,红尖椒,9.066666666666666,9.933333333333334,11.133333333333333,元/公斤
山西省,红提子,7.25,8.5,14.5,元/公斤
山西省,红枣,6.0,10.0,20.0,元/公斤
山西省,红椒,8.0,8.333333333333334,8.666666666666666,元/公斤
山西省,红毛丹,24.0,30.0,36.0,元/公斤
山西省,红萝卜,1.8,1.9,2.2,元/公斤
山西省,线椒(皱椒),8.0,8.5,9.0,元/公斤
山西省,绿尖椒,2.6,2.8,3.0,元/公斤
山西省,绿豆,14.0,14.5,15.0,元/公斤
山西省,网纹瓜,7.0,8.5,10.0,元/公斤
山西省,羊肉,68.0,69.0,70.0,元/公斤
山西省,胡萝卜,2.12,2.1999999999999997,2.56,元/公斤
山西省,脐橙,5.7,7.35,11.0,元/公斤
山西省,腰果,56.0,73.0,90.0,元/公斤
山西省,良薯,3.0,3.0,3.0,元/公斤
山西省,芋头,10.0,10.5,11.0,元/公斤
山西省,芒果,8.25,10.2,12.85,元/公斤
山西省,花生,12.5,14.25,16.0,元/公斤
山西省,芹菜,3.12,3.68125,3.9200000000000004,元/公斤
山西省,苦瓜,4.2299999999999995,4.67,5.42,元/公斤
山西省,苹果,7.875,9.55,11.725,元/公斤
山西省,茄子,2.0,2.08,2.6,元/公斤
山西省,茭白,12.0,12.5,13.0,元/公斤
山西省,茴香,6.25,6.55,6.85,元/公斤
山西省,茼蒿,7.75,8.3125,8.8875,元/公斤
山西省,草莓,23.6,25.6,28.1,元/公斤
山西省,荔枝,12.1,12.85,13.5,元/公斤
山西省,荷兰豆,20.0,21.5,23.0,元/公斤
山西省,莲藕,6.525,6.699999999999999,7.199999999999999,元/公斤
山西省,莴笋,3.95,3.56,4.375,元/公斤
山西省,菜花,5.1899999999999995,5.31875,5.9,元/公斤
山西省,菠菜,10.620000000000001,10.383333333333333,12.2,元/公斤
山西省,菠萝,6.433333333333334,7.083333333333333,7.583333333333333,元/公斤
山西省,菠萝蜜,8.0,9.5,11.0,元/公斤
山西省,葡萄,6.775,8.0,9.65,元/公斤
山西省,葡萄干(通货),16.0,19.0,22.0,元/公斤
山西省,葱头,1.4,1.4375,1.8199999999999998,元/公斤
山西省,葵花籽,13.0,16.0,18.0,元/公斤
山西省,蒜苗,4.933333333333334,5.316666666666666,5.7,元/公斤
山西省,蒜薹,5.38,5.40625,6.12,元/公斤
山西省,蘑菇,8.0,8.5,9.0,元/公斤
山西省,蛇果,9.0,10.0,12.0,元/公斤
山西省,蜜桔,6.25,7.5,10.0,元/公斤
山西省,蟠桃,10.0,10.5,11.0,元/公斤
山西省,西兰花,9.125,9.8625,10.525,元/公斤
山西省,西洋芹,7.0,7.0,7.0,元/公斤
山西省,西瓜,1.3333333333333333,1.7666666666666666,2.9333333333333336,元/公斤
山西省,西红柿,3.34,3.33125,4.14,元/公斤
山西省,西葫芦,2.4699999999999998,2.9,3.08,元/公斤
山西省,豆角,5.220000000000001,5.4625,6.220000000000001,元/公斤
山西省,豇豆,6.0,6.0,6.0,元/公斤
山西省,酥梨,3.75,4.45,4.949999999999999,元/公斤
山西省,金针菇,4.575,5.15,5.6,元/公斤
山西省,银耳,70.0,75.0,80.0,元/公斤
山西省,长茄子,3.75,4.15,4.55,元/公斤
山西省,青提子,5.0,8.0,11.0,元/公斤
山西省,青椒,3.6799999999999997,3.59375,4.34,元/公斤
山西省,青苹果,4.0,4.8,5.6,元/公斤
山西省,面粉,3.9000000000000004,4.05,4.25,元/公斤
山西省,韭菜,4.2,4.23125,4.9399999999999995,元/公斤
山西省,香梨,6.2,6.5,6.8,元/公斤
山西省,香油,32.0,36.0,40.0,元/公斤
山西省,香瓜,5.55,6.15,6.75,元/公斤
山西省,香菇,11.125,12.2875,13.4,元/公斤
山西省,香菜,10.7875,12.47,12.35,元/公斤
山西省,香蕉,5.0125,5.5,6.0,元/公斤
山西省,鲢鱼,12.0,13.0,14.0,元/公斤
山西省,鸡腿菇,8.0,8.0,8.0,元/公斤
山西省,鸡蛋,6.7,6.825,7.0,元/公斤
山西省,鸭肉,12.0,13.0,14.0,元/公斤
山西省,鸭蛋,15.0,15.5,16.0,元/公斤
山西省,麒麟西瓜,3.0,4.0,5.0,元/公斤
山西省,黄瓜,4.4399999999999995,4.59375,4.959999999999999,元/公斤
山西省,黄鱼,46.0,48.0,50.0,元/公斤
山西省,黄鳝,90.0,95.0,100.0,元/公斤
山西省,黑木耳,52.0,56.0,60.0,元/公斤
山西省,黑美人西瓜,2.4,2.8,3.2,元/公斤
山西省,黑鱼,22.0,23.0,24.0,元/公斤
山西省,龙眼(乌圆),10.0,11.3,12.2,元/公斤
山西省,龙眼(桂圆),8.0,11.0,14.0,元/公斤
广东省,丝瓜,4.4,5.4,6.4,元/公斤
广东省,冬瓜,1.0999999999999999,1.5266666666666666,2.3666666666666667,元/公斤
广东省,加吉鱼,46.0,46.0,48.0,元/公斤
广东省,南瓜,1.4333333333333333,1.8733333333333333,3.266666666666667,元/公斤
广东省,哈密瓜,5.0,6.0,7.0,元/公斤
广东省,土豆,1.8666666666666665,2.9966666666666666,3.8000000000000003,元/公斤
广东省,大白菜,1.5999999999999999,2.9066666666666667,5.0,元/公斤
广东省,大葱,2.9000000000000004,3.875,4.9,元/公斤
广东省,大豆,4.6,4.7,5.2,元/公斤
广东省,富士苹果,8.5,11.0,13.5,元/公斤
广东省,小白菜,2.8,5.8,8.8,元/公斤
广东省,小葱,4.0,5.7,7.4,元/公斤
广东省,小黄花鱼,22.0,23.0,23.5,元/公斤
广东省,尖椒,3.0,3.6,4.2,元/公斤
广东省,山药,7.2,8.7,10.2,元/公斤
广东省,带鱼,29.0,30.0,31.0,元/公斤
广东省,平菇,4.6,6.5,8.4,元/公斤
广东省,杨桃,4.0,5.0,6.0,元/公斤
广东省,柠檬,9.0,9.5,10.0,元/公斤
广东省,樱桃,40.0,50.0,60.0,元/公斤
广东省,橘、柑,5.0,6.0,7.0,元/公斤
广东省,橙子,7.0,8.0,9.0,元/公斤
广东省,毛豆,6.4,7.1,7.8,元/公斤
广东省,油菜,3.0333333333333337,4.983333333333333,7.566666666666666,元/公斤
广东省,洋白菜,1.55,2.025,2.6,元/公斤
广东省,淡菜,40.0,44.0,44.0,元/公斤
广东省,火龙果,5.0,6.0,7.0,元/公斤
广东省,牛肉,69.6,73.5,82.5,元/公斤
广东省,猪前腿肌肉,20.0,21.0,21.5,元/公斤
广东省,猪后腿肌肉,18.5,20.0,20.5,元/公斤
广东省,猪大排肌肉,21.2,21.5,21.7,元/公斤
广东省,猪肉(白条猪),18.2,19.3,22.7,元/公斤
广东省,猪肚,30.0,30.0,31.0,元/公斤
广东省,猴头菇,4.6,6.1,7.6,元/公斤
广东省,甘蓝,2.4,3.4,4.4,元/公斤
广东省,生姜,6.1,8.5,11.8,元/公斤
广东省,生菜,2.8333333333333335,4.266666666666667,5.8999999999999995,元/公斤
广东省,白条鸡,16.3,17.35,20.35,元/公斤
广东省,白梨,7.0,8.0,9.0,元/公斤
广东省,白皮鸡蛋,7.6,7.8,8.0,元/公斤
广东省,白萝卜,1.0333333333333334,1.5066666666666666,2.0,元/公斤
广东省,空心菜,3.4,4.7,6.0,元/公斤
广东省,籼米(晚籼米),4.24,4.52,4.96,元/公斤
广东省,粳米(普通),4.6,4.8,5.0,元/公斤
广东省,紫菜,43.0,45.0,46.5,元/公斤
广东省,红小豆,12.5,13.3,14.0,元/公斤
广东省,红尖椒,8.0,9.3,10.6,元/公斤
广东省,红皮鸡蛋,7.5,7.7,7.9,元/公斤
广东省,绿尖椒,2.8,3.7,4.6,元/公斤
广东省,绿豆,8.7,9.6,10.6,元/公斤
广东省,羊肉,43.7,52.2,68.5,元/公斤
广东省,胡萝卜,1.5666666666666667,2.2933333333333334,2.8000000000000003,元/公斤
广东省,芋头,3.4,3.7,4.0,元/公斤
广东省,芒果,5.0,6.0,7.0,元/公斤
广东省,芝麻(白芝麻),12.4,12.9,14.0,元/公斤
广东省,花生仁,9.6,11.05,11.5,元/公斤
广东省,芹菜,3.233333333333333,4.95,7.966666666666666,元/公斤
广东省,苋菜,3.6,4.8,6.0,元/公斤
广东省,苦瓜,3.2,4.3,5.4,元/公斤
广东省,苹果,10.0,11.0,12.0,元/公斤
广东省,茄子,2.4666666666666663,3.516666666666667,5.3999999999999995,元/公斤
广东省,茼蒿,2.4,4.5,6.6,元/公斤
广东省,荷兰豆,9.0,10.4,11.8,元/公斤
广东省,莲藕,3.8333333333333335,5.683333333333334,7.3999999999999995,元/公斤
广东省,莴笋,1.9333333333333333,2.8733333333333335,4.1000000000000005,元/公斤
广东省,菜瓜,4.4,4.8,5.2,元/公斤
广东省,菜花,3.1333333333333333,4.683333333333334,6.133333333333333,元/公斤
广东省,菠菜,5.8999999999999995,8.816666666666666,11.166666666666666,元/公斤
广东省,菠萝,3.25,4.75,6.25,元/公斤
广东省,葱头,1.4,2.305,3.2,元/公斤
广东省,蒜苗,5.0,6.4,7.8,元/公斤
广东省,蒜薹,5.266666666666667,8.116666666666667,9.799999999999999,元/公斤
广东省,西兰花,4.4,4.8,5.2,元/公斤
广东省,西洋芹,2.8,4.2,5.6,元/公斤
广东省,西瓜,2.25,4.0649999999999995,5.875,元/公斤
广东省,西红柿,3.1,4.55,5.8999999999999995,元/公斤
广东省,西葫芦,2.5,3.75,5.0,元/公斤
广东省,豆角,4.8999999999999995,5.95,7.3999999999999995,元/公斤
广东省,连尖,19.5,20.0,20.4,元/公斤
广东省,金针菇,3.8,5.5,7.2,元/公斤
广东省,青椒,3.3000000000000003,4.683333333333334,6.466666666666666,元/公斤
广东省,青笋,2.6,3.1,3.6,元/公斤
广东省,韭菜,3.466666666666667,5.283333333333333,7.466666666666666,元/公斤
广东省,韭菜花,22.0,23.0,24.0,元/公斤
广东省,韭黄,10.8,10.9,11.0,元/公斤
广东省,香菇,9.8,10.175,10.55,元/公斤
广东省,香菜,4.8,6.6,8.4,元/公斤
广东省,香蕉,2.875,4.1899999999999995,5.5,元/公斤
广东省,马蹄,5.0,5.7,6.4,元/公斤
广东省,鮸鱼,22.0,22.0,22.0,元/公斤
广东省,鸡蛋,6.5,7.7,9.3,元/公斤
广东省,鸭梨,7.0,8.0,9.0,元/公斤
广东省,黄瓜,2.566666666666667,3.75,5.2,元/公斤
广东省,黄肚仔,31.5,32.5,33.5,元/公斤
广西壮族自治区,冬瓜,1.6,2.2,2.8,元/公斤
广西壮族自治区,南瓜,2.0,2.5,3.0,元/公斤
广西壮族自治区,土豆,2.6,3.0,3.4,元/公斤
广西壮族自治区,大带鱼,22.0,30.0,38.0,元/公斤
广西壮族自治区,大白菜,1.0,1.3,1.6,元/公斤
广西壮族自治区,大葱,4.0,4.3,4.6,元/公斤
广西壮族自治区,大蒜,7.0,8.0,9.0,元/公斤
广西壮族自治区,富士苹果,7.0,8.8,10.6,元/公斤
广西壮族自治区,桂七,1.4,3.8,4.6,元/公斤
广西壮族自治区,樱桃西红柿,1.4,3.8,4.2,元/公斤
广西壮族自治区,油菜,4.0,4.5,5.0,元/公斤
广西壮族自治区,洋白菜,1.4,1.7,2.0,元/公斤
广西壮族自治区,活草鱼,13.0,14.5,16.0,元/公斤
广西壮族自治区,活鲤鱼,13.0,14.5,16.0,元/公斤
广西壮族自治区,活鲫鱼,18.0,21.0,24.0,元/公斤
广西壮族自治区,热农芒果,1.2,3.0,3.8,元/公斤
广西壮族自治区,牛肉,66.0,68.0,70.0,元/公斤
广西壮族自治区,猪肉(白条猪),17.6,18.1,18.6,元/公斤
广西壮族自治区,生姜,10.0,11.0,12.0,元/公斤
广西壮族自治区,生菜,2.8,3.2,3.6,元/公斤
广西壮族自治区,白条鸡,20.0,26.0,32.0,元/公斤
广西壮族自治区,白萝卜,2.0,2.5,3.0,元/公斤
广西壮族自治区,白鲢活鱼,8.5,9.25,10.0,元/公斤
广西壮族自治区,羊肉,56.0,60.0,64.0,元/公斤
广西壮族自治区,胡萝卜,2.4,2.7,3.0,元/公斤
广西壮族自治区,芒果(台农一号),1.4,4.0,5.0,元/公斤
广西壮族自治区,芒果(红象牙9号),1.6,2.5,2.8,元/公斤
广西壮族自治区,芒果(金煌芒),1.2,3.8,5.6,元/公斤
广西壮族自治区,花鲢活鱼,12.0,13.5,15.0,元/公斤
广西壮族自治区,芹菜,3.6,4.0,4.4,元/公斤
广西壮族自治区,茄子,3.0,3.0,3.0,元/公斤
广西壮族自治区,莲藕,2.0,3.8,5.6,元/公斤
广西壮族自治区,莴笋,5.0,5.5,6.0,元/公斤
广西壮族自治区,菜花,5.0,5.5,6.0,元/公斤
广西壮族自治区,菠萝,4.0,4.3,4.6,元/公斤
广西壮族自治区,葱头,2.4,2.7,3.0,元/公斤
广西壮族自治区,蒜薹,9.4,10.2,11.0,元/公斤
广西壮族自治区,西瓜,1.6,2.85,3.9000000000000004,元/公斤
广西壮族自治区,西红柿,2.8,4.25,4.8,元/公斤
广西壮族自治区,西葫芦,3.4,4.0,4.6,元/公斤
广西壮族自治区,豆角,5.0,5.8,6.6,元/公斤
广西壮族自治区,青椒,3.6,4.0,4.4,元/公斤
广西壮族自治区,韭菜,2.0,2.5,3.0,元/公斤
广西壮族自治区,香菇,9.0,11.0,13.0,元/公斤
广西壮族自治区,香蕉,3.0,3.7,4.4,元/公斤
广西壮族自治区,鸡蛋,8.4,8.7,9.0,元/公斤
广西壮族自治区,鸭梨,5.8,6.4,7.0,元/公斤
新疆维吾尔自治区,三黄鸡,18.0,18.5,19.0,元/公斤
新疆维吾尔自治区,丝瓜,5.111111111111112,6.583333333333333,8.166666666666666,元/公斤
新疆维吾尔自治区,乌鸡,25.0,26.0,27.0,元/公斤
新疆维吾尔自治区,京欣西瓜,4.0,5.0,5.5,元/公斤
新疆维吾尔自治区,人参果,7.0,8.0,9.0,元/公斤
新疆维吾尔自治区,人工甲鱼,62.0,72.0,85.0,元/公斤
新疆维吾尔自治区,伽师瓜,2.9,3.15,3.4,元/公斤
新疆维吾尔自治区,佛手瓜,4.5,5.0,5.5,元/公斤
新疆维吾尔自治区,儿菜,9.0,10.0,10.0,元/公斤
新疆维吾尔自治区,冬枣,16.5,17.0,17.5,元/公斤
新疆维吾尔自治区,冬瓜,1.6566666666666667,1.9883333333333333,2.8,元/公斤
新疆维吾尔自治区,南瓜,2.54,3.1366666666666667,3.658333333333333,元/公斤
新疆维吾尔自治区,哈密瓜,3.5,3.75,4.333333333333333,元/公斤
新疆维吾尔自治区,四季柚,6.0,6.0,,元/公斤
新疆维吾尔自治区,圆茄子,2.658333333333333,3.5708333333333333,7.455555555555556,元/公斤
新疆维吾尔自治区,土豆,2.263333333333333,2.558333333333333,3.783333333333333,元/公斤
新疆维吾尔自治区,夏威夷果,50.0,55.0,60.0,元/公斤
新疆维吾尔自治区,大带鱼,40.0,50.0,60.0,元/公斤
新疆维吾尔自治区,大枣,33.0,35.0,40.0,元/公斤
新疆维吾尔自治区,大白菜,1.3666666666666667,1.7920000000000003,2.5708333333333333,元/公斤
新疆维吾尔自治区,大米,5.375,6.275,6.45,元/公斤
新疆维吾尔自治区,大葱,2.75,3.4516666666666667,4.966666666666667,元/公斤
新疆维吾尔自治区,大蒜,9.833333333333332,10.583333333333332,12.375,元/公斤
新疆维吾尔自治区,大豆,6.766666666666667,7.433333333333334,8.15,元/公斤
新疆维吾尔自治区,大黄花鱼,47.666666666666664,51.333333333333336,60.0,元/公斤
新疆维吾尔自治区,富士苹果,9.2,11.0,13.875,元/公斤
新疆维吾尔自治区,小白菜,3.0,3.35,5.625,元/公斤
新疆维吾尔自治区,小葱,4.125,4.8125,10.0,元/公斤
新疆维吾尔自治区,小黄花鱼,43.0,44.0,45.0,元/公斤
新疆维吾尔自治区,尖椒,2.6444444444444444,3.011111111111111,3.5833333333333335,元/公斤
新疆维吾尔自治区,山楂,8.75,9.375,9.75,元/公斤
新疆维吾尔自治区,山竹,40.0,45.0,55.0,元/公斤
新疆维吾尔自治区,山药,6.104166666666667,6.75,6.861111111111111,元/公斤
新疆维吾尔自治区,巨峰葡萄,13.125,15.375,16.166666666666668,元/公斤
新疆维吾尔自治区,巴旦杏,45.0,45.0,,元/公斤
新疆维吾尔自治区,平菇,8.041666666666666,9.25,13.166666666666666,元/公斤
新疆维吾尔自治区,开心果,80.0,90.0,100.0,元/公斤
新疆维吾尔自治区,心里美萝卜,1.6,1.7,1.8,元/公斤
新疆维吾尔自治区,扇贝,88.0,98.0,108.0,元/公斤
新疆维吾尔自治区,折耳根(鱼腥草),16.0,18.5,13.0,元/公斤
新疆维吾尔自治区,排酸牛肉,71.0,71.0,,元/公斤
新疆维吾尔自治区,木瓜,10.0,11.0,11.0,元/公斤
新疆维吾尔自治区,木耳菜,3.0,3.0,,元/公斤
新疆维吾尔自治区,杏仁,50.0,55.0,60.0,元/公斤
新疆维吾尔自治区,杏子,10.0,12.5,15.0,元/公斤
新疆维吾尔自治区,杏鲍菇,7.5,7.5,6.0,元/公斤
新疆维吾尔自治区,松子,100.0,120.0,120.0,元/公斤
新疆维吾尔自治区,板栗,5.5,6.0,6.5,元/公斤
新疆维吾尔自治区,枇杷,16.0,18.0,20.0,元/公斤
新疆维吾尔自治区,枸杞子,75.0,80.0,,元/公斤
新疆维吾尔自治区,柚子,9.5,10.5,13.0,元/公斤
新疆维吾尔自治区,柠檬,13.0,16.0,19.0,元/公斤
新疆维吾尔自治区,柿子,9.0,9.25,10.0,元/公斤
新疆维吾尔自治区,标准粉,4.4,4.5,4.6,元/公斤
新疆维吾尔自治区,核桃,18.333333333333332,20.833333333333332,24.5,元/公斤
新疆维吾尔自治区,核桃(新温185),28.0,30.0,30.0,元/公斤
新疆维吾尔自治区,桃子,8.75,11.0,13.666666666666666,元/公斤
新疆维吾尔自治区,椰子,9.0,10.0,10.0,元/个
新疆维吾尔自治区,榛子,63.0,65.0,68.0,元/公斤
新疆维吾尔自治区,榴莲,38.0,41.0,43.0,元/公斤
新疆维吾尔自治区,樱桃,38.0,40.0,43.0,元/公斤
新疆维吾尔自治区,樱桃西红柿,8.5,12.5,20.0,元/公斤
新疆维吾尔自治区,橙子,15.0,15.0,,元/公斤
新疆维吾尔自治区,武昌鱼,28.0,30.0,35.0,元/公斤
新疆维吾尔自治区,沃柑,6.0,7.0,8.0,元/公斤
新疆维吾尔自治区,油桃,6.0,8.0,9.0,元/公斤
新疆维吾尔自治区,油菜,3.0,3.4166666666666665,5.5555555555555545,元/公斤
新疆维吾尔自治区,油麦菜,4.5,4.966666666666667,6.791666666666667,元/公斤
新疆维吾尔自治区,泥鳅,35.5,37.5,40.5,元/公斤
新疆维吾尔自治区,洋白菜,1.3444444444444443,1.7555555555555555,2.1444444444444444,元/公斤
新疆维吾尔自治区,活草鱼,19.5,20.625,20.5,元/公斤
新疆维吾尔自治区,活鲤鱼,17.375,18.6875,19.333333333333332,元/公斤
新疆维吾尔自治区,活鲫鱼,25.5,26.75,27.666666666666668,元/公斤
新疆维吾尔自治区,活鳜鱼,120.0,130.0,140.0,元/公斤
新疆维吾尔自治区,活鸡,18.0,22.5,26.5,元/公斤
新疆维吾尔自治区,活鸭,22.0,22.5,23.0,元/公斤
新疆维吾尔自治区,海鳗,80.0,90.0,110.0,元/公斤
新疆维吾尔自治区,火龙果,9.666666666666666,12.0,14.5,元/公斤
新疆维吾尔自治区,牛肉,60.125,62.25,64.66666666666667,元/公斤
新疆维吾尔自治区,特一粉,4.0,4.3,4.7,元/公斤
新疆维吾尔自治区,特小凤西瓜,4.5,5.0,6.0,元/公斤
新疆维吾尔自治区,猕猴桃,15.333333333333334,18.666666666666668,19.5,元/公斤
新疆维吾尔自治区,猪前腿肌肉,18.5,19.75,21.5,元/公斤
新疆维吾尔自治区,猪后腿肌肉,18.5,19.75,21.5,元/公斤
新疆维吾尔自治区,猪大排肌肉,25.0,26.25,28.5,元/公斤
新疆维吾尔自治区,猪皮,10.0,10.5,11.0,元/公斤
新疆维吾尔自治区,猪肉,20.0,21.0,,元/公斤
新疆维吾尔自治区,猪肉(白条猪),18.5,20.375,23.25,元/公斤
新疆维吾尔自治区,猪颈背肌肉,24.0,25.0,26.75,元/公斤
新疆维吾尔自治区,甘蓝,1.0,1.225,2.55,元/公斤
新疆维吾尔自治区,甘薯,2.5,3.5,9.0,元/公斤
新疆维吾尔自治区,甜橙,14.0,16.666666666666668,19.0,元/公斤
新疆维吾尔自治区,甜瓜,2.8333333333333335,3.1666666666666665,8.25,元/公斤
新疆维吾尔自治区,生姜,10.233333333333333,11.516666666666667,14.416666666666666,元/公斤
新疆维吾尔自治区,生菜,4.866666666666667,5.533333333333333,7.208333333333334,元/公斤
新疆维吾尔自治区,白条鸡,20.25,21.875,22.666666666666668,元/公斤
新疆维吾尔自治区,白梨,8.0,9.0,10.0,元/公斤
新疆维吾尔自治区,白皮鸡蛋,8.6,8.833333333333334,9.166666666666666,元/公斤
新疆维吾尔自治区,白萝卜,1.8566666666666667,2.1683333333333334,2.9583333333333335,元/公斤
新疆维吾尔自治区,白鲢活鱼,11.0,12.25,12.333333333333334,元/公斤
